# 092fa2cc
Energy: Psychic
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 50b80002
Energy: Psychic
2 A1 098
2 A2 051
2 A2 053
2 A2 066
2 A2 067
2 A2 146
1 A2 147
2 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 5d628146
Energy: Psychic
2 A1 098
1 A1 225
1 A1a 032
2 A2 051
2 A2 053
2 A2 067
2 A2 146
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007
2 P-A 038

# 5e915755
Energy: Psychic
2 A1 097
2 A1 098
1 A1 223
2 A2 053
2 A2 066
2 A2 067
2 A2 146
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 725de261
Energy: Psychic
2 A1 098
1 A1 225
2 A2 051
2 A2 053
2 A2 066
2 A2 067
1 A2 078
1 A2 146
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 83cf6ec5
Energy: Psychic
2 A1 098
1 A1 225
2 A2 051
2 A2 053
2 A2 067
1 A2 146
2 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# 92eebe09
Energy: Psychic
2 A1 098
1 A1 225
2 A2 051
2 A2 053
2 A2 067
1 A2 078
1 A2 146
1 A2 147
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007
2 P-A 038

# 9cd0c87c
Energy: Psychic
2 A1 098
1 A1 223
1 A1 225
2 A2 051
2 A2 053
2 A2 067
2 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# a5f8a193
Energy: Psychic
2 A1 098
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
2 A2 066
2 A2 067
2 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# a93dad30
Energy: Psychic
2 A1 098
2 A2 051
2 A2 053
2 A2 067
1 A2 078
1 A2 146
1 A2 147
2 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# aa768ee8
Energy: Psychic
2 A1 098
1 A1 223
2 A2 051
2 A2 053
2 A2 066
2 A2 067
2 A2 146
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# b12ad7a1
Energy: Psychic
2 A1 098
1 A1 225
2 A2 051
2 A2 053
2 A2 067
2 A2 146
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# b8694f99
Energy: Psychic
2 A1 098
1 A1 225
2 A2 051
2 A2 053
2 A2 066
2 A2 067
1 A2 078
1 A2 146
1 A2 147
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# bc0dda8d
Energy: Psychic
2 A1 098
1 A1 225
1 A2 022
2 A2 051
2 A2 053
2 A2 067
2 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007
2 P-A 038

# c04d97f5
Energy: Psychic
2 A1 098
1 A1 225
2 A1a 033
2 A2 051
2 A2 053
2 A2 067
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# c0b78255
Energy: Psychic
2 A1 098
2 A1 223
2 A1 225
1 A2 051
1 A2 053
2 A2 066
2 A2 067
1 A2 146
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# ce551f75
Energy: Psychic
2 A1 098
2 A1 225
2 A2 051
2 A2 053
2 A2 067
2 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007
2 P-A 038

# cec91022
Energy: Psychic
2 A1 098
1 A1 223
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
2 A2 067
1 A2 146
1 A2 148
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# e03fd425
Energy: Psychic
2 A1 098
1 A1 225
2 A2 051
2 A2 053
2 A2 066
2 A2 067
1 A2 078
1 A2 146
1 A2 147
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# f30a747e
Energy: Psychic
2 A1 097
2 A1 098
1 A1 203
1 A1 225
1 A1a 068
2 A2 053
2 A2 066
2 A2 067
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007
