# 1768e557
Energy: Metal
1 A3b 067
2 P-A 005
2 P-A 007

# c56067ce
Energy: Metal
2 A1 225
2 A2 150
1 A3 016
2 A3 085
2 A3 122
2 A3 144
2 A3 155
1 A3a 027
1 A3a 064
1 A3b 034
1 A3b 055
1 P-A 005
1 P-A 006
1 P-A 007

# df4fd58d
Energy: Metal
1 A2 150
1 A2b 071
1 A3 016
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
1 A3a 027
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# e1abd222
Energy: Metal
1 A1 225
1 A2 155
2 A3 016
2 A3 085
2 A3 122
2 A3 144
1 A3 155
2 A3a 027
1 A3b 034
1 A3b 055
1 A3b 067
2 P-A 005
2 P-A 007

# f930b4b0
Energy: Metal
1 A1 225
2 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
2 A3b 034
2 A4 134
2 P-A 005
2 P-A 007

# fa2d86fc
Energy: Metal
1 A1 225
1 A2 146
1 A2 150
1 A2b 071
2 A3 085
2 A3 122
2 A3 144
2 A3a 026
2 A3a 027
1 A3b 034
1 A3b 055
2 P-A 005
2 P-A 007

# fbf80015
Energy: Metal
1 A1 225
1 A1a 061
1 A2 147
1 A2 155
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
2 A3b 034
1 A3b 056
2 P-A 005
2 P-A 007
