# 0031c70d
Energy: Lightning, Water
2 A3 144
1 B1 223
1 B1 225
1 B1a 065
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 16b655ef
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
2 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 176075f2
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 A3 151
1 B1 177
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 1b40e3e2
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
1 B1 225
1 B2 147
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 1c9d40b2
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
1 B1 109
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 1e3e0f59
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2b 070
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
1 P-A 005
2 P-A 007

# 1fde66bf
Energy: Grass, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
1 A3 151
2 B1 109
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 24d7b983
Energy: Water
1 A1 088
2 A1 089
1 A2 150
1 A3 012
2 A3 144
1 A3a 003
2 B1 071
1 B1 177
2 B1 225
1 B2b 069
2 P-A 002
2 P-A 005
2 P-A 007

# 253e1f80
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
1 A3 151
2 B1 109
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 25be40d1
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 25f6d111
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 A3 155
1 B1 177
1 B1 225
1 B2 145
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 267c30ca
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
1 B1 177
2 B1 225
1 B2 147
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
1 P-A 007

# 26f22fd8
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2b 070
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 225
1 B2 145
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 29e64283
Energy: Water
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
2 B1 071
1 B1 177
2 B1 225
1 B2b 066
2 B2b 069
1 P-A 002
2 P-A 005
1 P-A 006
1 P-A 007

# 2ca6d3ee
Energy: Grass, Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 2d7c4327
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 009
1 A3 012
2 A3 144
2 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 2d9e9f5b
Energy: Grass, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
2 A3 144
1 A3 151
1 A3a 003
2 B1 109
2 B1 225
1 B2 147
1 B2b 069
2 P-A 005
2 P-A 007

# 33f4ed7d
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
1 B1 177
2 B1 225
1 B2b 066
2 B2b 069
1 P-A 002
2 P-A 005
1 P-A 006
1 P-A 007

# 34d5f677
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 146
1 A3 010
1 A3 012
2 A3 066
2 A3 144
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 35e908fb
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
2 A2 147
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
1 B1 177
2 B1 225
1 B2b 069
2 P-A 005
2 P-A 007

# 36920e70
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
1 A4a 067
2 B1 225
1 B1a 065
1 B2 147
1 B2b 069
2 P-A 005
2 P-A 007

# 3754b5b8
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
2 A3 066
2 A3 144
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 3a3da558
Energy: Water
1 A1 088
2 A1 089
1 A2 155
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 109
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 3bdd095b
Energy: Water
1 A1 088
2 A1 089
1 A1 225
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 109
1 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 3eaa4fbb
Energy: Water
1 A1 088
2 A1 089
1 A2 150
1 A3 012
2 A3 144
1 A3a 003
2 B1 071
2 B1 177
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 41311ac4
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
1 A3 155
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 43e29b0b
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 150
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 225
1 B1a 065
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 44bc0f07
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
2 A3 144
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 44dd5132
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 066
2 A3 144
2 B1 225
1 B2b 069
1 B3a 071
1 P-A 002
2 P-A 005
2 P-A 007

# 45ecb216
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2b 070
1 A3 010
1 A3 012
2 A3 144
2 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
1 P-A 005
2 P-A 007

# 46e7fd9c
Energy: Water
1 A1 088
2 A1 089
1 A2 147
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 177
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 46f1d959
Energy: Water
2 A1 089
1 A3 010
1 A3 012
2 A3 144
1 A3 151
2 B1 071
1 B1 072
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 4ad3b6e4
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 150
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 4b974e74
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 A4a 067
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
2 P-A 005
2 P-A 007

# 4c519e0f
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A3 009
1 A3 012
2 A3 144
1 B1 177
2 B1 225
2 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 4ccf69a3
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
2 A3 144
1 B1 177
1 B1 225
1 B2b 069
1 B3 147
1 B3b 054
1 B3b 064
2 P-A 005
2 P-A 007

# 4ec6820b
Energy: Grass, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
2 B1 109
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 5230a955
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
2 A2 147
1 A3 012
2 A3 066
2 A3 144
1 A3a 003
2 B1 225
1 B2b 069
2 P-A 005
2 P-A 007

# 54678956
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
2 B1 225
1 B2 124
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 56ae97da
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 150
1 A2b 070
1 A3 010
1 A3 012
2 A3 144
1 A3 151
2 B1 225
1 B1a 065
1 B2b 069
2 P-A 005
2 P-A 007

# 58dea101
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
2 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
2 P-A 005
1 P-A 007

# 5947c4ca
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
1 A4a 067
2 B1 225
1 B2 124
1 B2 147
1 B2b 069
2 P-A 005
2 P-A 007

# 5a51baac
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2b 070
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 225
1 B3 155
1 B3b 061
1 B3b 064
2 P-A 005
2 P-A 007

# 5b00cb04
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 A3a 021
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 5c3d4c7f
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 5cd81165
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 155
1 A3 010
1 A3 012
2 A3 144
1 A4a 020
2 B1 225
1 B2 145
1 B2 147
1 B3 147
1 P-A 002
1 P-A 005
2 P-A 007

# 63bbd8fa
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 009
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 63c7ff73
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 63cb2adc
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 069
1 B3 155
1 P-A 002
2 P-A 005
2 P-A 007

# 6af955ed
Energy: Water
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 109
2 B1 225
1 B2 147
2 B2b 069
2 P-A 005
1 P-A 007

# 6d34b633
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 6e139199
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 225
1 B2b 066
1 B2b 069
1 B3b 061
1 B3b 064
2 P-A 005
2 P-A 007

# 70545e8b
Energy: Water
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 71b8975c
Energy: Water
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
2 A3 144
1 A4a 067
2 B1 071
2 B1 109
2 B1 225
1 B2b 069
2 P-A 005
2 P-A 007

# 72f99d7d
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A3 012
2 A3 144
1 A3a 003
1 B1 177
2 B1 225
2 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 73df6948
Energy: Water
2 A1 089
1 A2a 072
1 A3 010
1 A3 012
2 A3 144
2 B1 071
1 B1 072
2 B1 177
2 B1 225
1 B2b 069
1 B3a 071
2 P-A 005
2 P-A 007

# 745529a9
Energy: Grass, Lightning, Water
2 A1 087
2 A1 089
1 A2a 073
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 072
2 B1 225
2 B2 145
1 B2b 069
2 P-A 005
2 P-A 007

# 763db205
Energy: Water
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
1 A3 151
2 B1 071
2 B1 109
2 B1 225
1 B2b 066
1 B2b 069
2 P-A 005
2 P-A 007

# 7688c342
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
1 A3 142
2 A3 144
1 B1 109
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 76f3b389
Energy: Water
1 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
1 B1 071
2 B1 109
2 B1 225
1 B2b 069
1 B3 147
1 P-A 002
2 P-A 005
2 P-A 007

# 786aed54
Energy: Lightning, Water
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 071
1 B1 072
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 79120bcc
Energy: Water
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 109
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 7a160bf9
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 A4a 067
2 B1 225
1 B1a 065
1 B2 147
1 B2b 069
2 P-A 005
2 P-A 007

# 7a5a1f18
Energy: Grass
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A3 009
1 A3 012
2 A3 144
1 B1 177
2 B1 225
2 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 7b3a3b12
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
1 A3 142
2 A3 144
1 A3 155
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 7fb2ef24
Energy: Water
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
2 B1 071
1 B1 109
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 8193bd02
Energy: Water
1 A1 088
2 A1 089
1 A3 012
2 A3 144
1 A3a 003
2 B1 071
2 B1 109
2 B1 225
1 B2 145
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 82bf7f5e
Energy: Water
1 A1 088
2 A1 089
1 A3 012
2 A3 144
1 A3 147
1 A3a 003
2 B1 071
2 B1 109
2 B1 225
1 B2b 069
1 B3 148
2 P-A 005
2 P-A 007

# 83f7cf0a
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 8436b3a0
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
1 B1 223
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 8690a03f
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2b 070
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 892bebf8
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
1 A3a 064
1 B1 177
2 B1 225
2 B2b 069
1 P-A 002
2 P-A 005
1 P-A 006
1 P-A 007

# 894d2690
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
1 A4a 023
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 8b04bcfe
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 8d2fb448
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 066
2 A3 144
2 B1 225
1 B3 147
1 B3a 071
1 P-A 002
2 P-A 005
2 P-A 007

# 8df91a6c
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 225
1 B2b 069
1 B3b 061
2 B3b 064
2 P-A 005
2 P-A 007

# 90ce24a5
Energy: Lightning, Water
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 071
2 B1 225
1 B2 124
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 91a11583
Energy: Grass, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
2 B1 109
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 9561cfcb
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
2 A2 148
1 A3 010
1 A3 012
2 A3 066
2 A3 144
2 B1 225
1 B2b 069
2 P-A 005
2 P-A 007

# 97c08b74
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# 99c926c2
Energy: Water
1 A1 088
2 A1 089
1 A3 012
2 A3 144
1 A3a 003
2 B1 071
2 B1 109
2 B1 225
1 B2b 069
1 B3 148
2 P-A 005
1 P-A 006
2 P-A 007

# 9daaa35e
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
1 B1 109
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# a0748649
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 069
2 P-A 002
2 P-A 005
2 P-A 007

# a0d000c2
Energy: Water
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
2 A3 144
2 B1 071
1 B1 177
2 B1 225
2 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# a23caa52
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
2 B1 109
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# a26ce259
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A3 012
2 A3 144
1 A3a 003
1 B1 177
2 B1 225
2 B2b 069
1 P-A 002
2 P-A 005
1 P-A 006
1 P-A 007

# a3180c73
Energy: Water
1 A1 088
2 A1 089
2 A2 104
1 A2 148
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# a46ca69c
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 225
1 B2b 069
2 B3 148
1 B3 155
2 P-A 005
2 P-A 007

# a58621e7
Energy: Lightning, Water
1 A1 088
2 A1 089
1 A1 225
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 071
1 B1 177
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# a5faf71d
Energy: Lightning, Water
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 071
1 B1 072
2 B1 225
1 B2 124
1 B2b 069
1 B3 148
1 P-A 002
2 P-A 005
2 P-A 007

# a88e6ca7
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 150
1 A3 010
1 A3 012
2 A3 066
2 A3 144
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# a898e54f
Energy: Lightning
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 A3a 021
2 B1 071
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# a92c604f
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
1 P-A 007

# ac5710f7
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# b28b6235
Energy: Water
1 A1 088
2 A1 089
1 A2 150
1 A3 010
1 A3 012
2 A3 144
2 B1 071
1 B1 177
2 B1 225
1 B2b 069
2 P-A 002
2 P-A 005
2 P-A 007

# b29444c6
Energy: Water
1 A1 088
2 A1 089
1 A2 150
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 177
2 B1 225
1 B2b 066
1 B2b 069
2 P-A 005
2 P-A 007

# b3209a62
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 150
1 A3 010
1 A3 012
2 A3 144
1 B1 177
2 B1 225
1 B2b 069
2 P-A 002
2 P-A 005
2 P-A 007

# b48372ea
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
2 A2 148
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 109
2 B1 225
1 B2b 069
2 P-A 005
2 P-A 007

# b5f89efe
Energy: Lightning, Water
2 A1 087
2 A1 089
1 A2 148
1 A3 010
1 A3 012
2 A3 066
2 A3 144
1 B1 072
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# b6267e6f
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A3 010
1 A3 012
