# 01b54a67
Energy: Lightning, Water
2 A1 184
2 A1 185
2 A1 211
1 A1 220
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 76ca80cb
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 79c0d67e
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 870ccdcc
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 220
1 A1 223
1 A1 225
1 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# 88ab5645
Energy: Lightning, Water
1 A1 068
1 A1 069
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 220
2 P-A 002
2 P-A 005
2 P-A 007

# 9652d507
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 220
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 99d5dc2d
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
1 A1 185
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 9ba1643c
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 218
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 9c156ea3
Energy: Lightning, Water
1 A1 083
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 220
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# a561815a
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
1 A1 220
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# b29df0a9
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
1 A1 220
2 A1 225
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# b49d0ecb
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1 220
1 A1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# b650a752
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
1 A1 185
2 A1 196
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# b94455b6
Energy: Lightning, Water
1 A1 083
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 220
1 A1 223
1 A1 225
1 P-A 002
2 P-A 005
2 P-A 007

# bb44962b
Energy: Lightning, Water
1 A1 083
1 A1 092
1 A1 093
2 A1 183
2 A1 184
2 A1 185
1 A1 203
1 A1 211
2 A1 220
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# c2453292
Energy: Lightning, Water
1 A1 083
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
1 A1 220
1 A1 223
2 A1 225
1 P-A 002
2 P-A 005
2 P-A 007

# c6005941
Energy: Lightning, Water
1 A1 084
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 220
2 A1 225
1 P-A 001
2 P-A 005
2 P-A 007

# c748b1b0
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1 220
1 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# cd8d42ab
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 223
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# d9a661cd
Energy: Lightning, Water
2 A1 092
2 A1 093
1 A1 102
2 A1 183
2 A1 184
2 A1 185
1 A1 206
2 A1 220
1 A1 225
1 P-A 002
2 P-A 005
2 P-A 007

# da7dd0c7
Energy: Lightning, Water
1 A1 079
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
1 A1 220
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# ddb36c31
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 220
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# ddef943b
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
1 A1 184
2 A1 185
1 A1 203
1 A1 211
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# de08b8d1
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 112
2 A1 183
2 A1 184
2 A1 185
1 A1 223
1 A1 225
2 P-A 005
2 P-A 006
2 P-A 007

# dfc2944e
Energy: Lightning, Water
1 A1 062
1 A1 063
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# e624c47f
Energy: Lightning, Water
2 A1 092
2 A1 093
1 A1 112
2 A1 183
2 A1 184
2 A1 185
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# f0e03fc9
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# f4ad11a2
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 220
1 A1 225
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# fa121a9b
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 203
2 A1 220
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# feb13f75
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 220
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# ff464e2e
Energy: Lightning, Water
2 A1 092
2 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1 220
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007
