# 0258a7cd
Energy: Metal
1 B1 225
1 B2 113
2 B2 145
2 B2 148
2 B2 154
1 P-A 001
1 P-A 006
2 P-A 007

# 25ec1b43
Energy: Metal
1 A1 225
1 A2 150
2 A2b 070
1 A2b 071
1 A3 151
1 A3a 064
2 A4 158
2 B1 219
1 B1 225
1 B2 113
1 B2 154
2 P-A 001
2 P-A 006
2 P-A 007

# 2d816995
Energy: Metal
1 A1 225
1 A2 150
2 A2a 075
1 A2b 070
1 A3 142
1 A3 151
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# 2f2c6204
Energy: Metal
1 A1 225
1 A2 150
2 A2b 070
2 A3 142
1 A3 151
1 A3a 064
1 A4 158
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 006
2 P-A 007

# 2f49486e
Energy: Metal
1 A1 225
1 A2 148
2 A2 150
1 A2 155
2 A2a 075
1 A2b 070
1 A2b 071
1 A3 151
1 B2 113
2 B2 148
1 B2 154
1 B2a 091
2 P-A 001
1 P-A 006
2 P-A 007

# 2fbfb0ae
Energy: Metal
2 A1 225
1 A2 150
2 A2a 075
2 A2b 070
1 A3 142
1 A3a 064
1 A4 153
1 A4 158
1 B1 225
1 B2 113
1 B2 148
2 P-A 001
2 P-A 006
2 P-A 007

# 3dc10820
Energy: Metal
1 A2 150
2 A2a 075
2 A2b 070
2 A3 142
1 A3 151
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# 3e5f39c8
Energy: Metal
2 A1 225
1 A2 147
1 A2 150
2 A2b 070
1 A3 142
1 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
2 P-A 001
2 P-A 006
2 P-A 007

# 436f59b5
Energy: Metal
1 A2 147
1 A2 150
2 A2a 075
2 A2b 070
2 A2b 072
1 A3 151
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
2 P-A 007

# 45b7983d
Energy: Metal
1 A1 225
1 A2 150
1 A2a 075
1 A2b 070
1 A2b 071
1 A2b 072
1 A3 151
1 A3a 064
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 006
2 P-A 007

# 465a8960
Energy: Metal
2 A1 225
1 A2 148
1 A2 150
2 A2b 070
1 A2b 072
1 A3 142
1 A3 151
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
2 P-A 007

# 484ad938
Energy: Metal
1 A1 225
1 A2 150
2 A2a 075
2 A2b 070
2 A3 142
1 A3 151
1 A4 153
1 B2 113
2 B2 148
2 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# 5428353f
Energy: Metal
2 A1 225
1 A2 113
1 A2 145
2 A2 148
1 A2 150
1 A2b 070
1 A2b 071
1 A3 151
2 B1 225
1 B2 113
1 B2 145
2 B2 148
1 P-A 001
1 P-A 006
2 P-A 007

# 55c073e9
Energy: Metal
1 A1 225
1 A2 150
1 A2a 075
2 A2b 070
1 A3 142
2 A3a 064
1 A4 153
1 B1 225
1 B2 113
2 B2 148
1 B2 154
2 P-A 001
2 P-A 006
2 P-A 007

# 56c8411c
Energy: Metal
1 A2 150
2 A2b 070
1 A3 142
2 A3a 064
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 B2a 091
2 P-A 001
1 P-A 006
2 P-A 007

# 5ae8bcc9
Energy: Metal
1 A1 225
1 A2 147
1 A2 150
1 A2 155
2 A2a 075
1 A2b 070
1 A2b 071
1 A2b 072
1 A3 142
1 B1 225
1 B2 113
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# 5c9d4624
Energy: Metal
1 A1 225
1 A2 148
2 A2 150
2 A2a 075
1 A2b 070
1 A2b 071
1 A3 151
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 B2a 091
2 P-A 001
1 P-A 006
1 P-A 007

# 5e43b4ae
Energy: Metal
1 A1 225
1 A2 150
1 A2a 075
2 A2b 072
2 A3 142
1 A3a 064
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 B2b 065
1 P-A 006
2 P-A 007

# 6586c776
Energy: Metal
1 A1 225
1 A2 114
1 A2 145
1 A2 147
1 A2 150
2 A2a 075
2 A2b 070
2 A2b 071
2 A3 144
2 B1 225
1 B2 113
2 P-A 001
2 P-A 007

# 66515069
Energy: Metal
2 A2a 075
2 A2b 070
1 A3 142
1 A4 153
2 B1 225
1 B2 113
2 B2 148
2 B2 154
1 B3 147
1 B3b 069
2 P-A 001
1 P-A 006
2 P-A 007

# 665c8929
Energy: Metal
1 A1 225
1 A2 150
2 A2b 070
1 A2b 071
2 A3 142
1 A3 151
2 A4 153
1 B2 113
2 B2 148
1 B2 154
1 B3 147
2 P-A 001
1 P-A 006
2 P-A 007

# 722126b4
Energy: Metal
2 A1 225
1 A2 150
2 A2b 070
2 A2b 072
2 A3 142
1 A3 151
1 A3a 064
1 A4 153
1 B1 225
1 B2 113
2 B2 148
2 B2 154
1 P-A 001
1 P-A 006

# 7361ca88
Energy: Metal
1 A1 225
1 A2 150
2 A2b 070
2 A3a 064
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 B3 147
1 B3b 069
2 P-A 006
2 P-A 007

# 797416a6
Energy: Metal
2 A1 225
1 A2 150
2 A2b 070
1 A3a 064
2 A4 158
1 B1 225
1 B2 113
2 B2 145
2 B2 148
2 P-A 001
2 P-A 006
2 P-A 007

# 7a6c8ff6
Energy: Metal
1 A1 225
2 A2 150
2 A2a 075
2 A2b 070
1 A3 151
1 A3a 064
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# 7df69bdc
Energy: Metal
1 A1 225
1 A2 150
2 A2b 070
1 A2b 071
1 A2b 072
1 A3 142
1 A3 151
1 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 006
2 P-A 007

# 7e2f88d5
Energy: Metal
1 A1 225
1 A2 147
1 A2 150
1 A2b 070
1 A2b 072
2 A3a 064
1 B1 225
1 B2 113
2 B2 148
2 B2 154
1 B3 147
2 P-A 001
2 P-A 006
2 P-A 007

# 7fddcb8c
Energy: Metal, Water
1 A1 225
1 A2 150
2 A2b 070
1 A3a 064
1 A4a 023
1 B1 225
1 B2 113
2 B2 148
1 B3 147
2 B3 152
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 815a0512
Energy: Metal
1 A1 225
1 A2 150
1 A2 155
2 A2b 070
1 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 B2a 091
1 B2b 065
2 P-A 001
1 P-A 006
2 P-A 007

# 84819b85
Energy: Metal
1 A1 225
1 A2 148
1 A2 150
2 A2b 070
1 A2b 071
1 A3 151
1 A3a 064
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
2 P-A 006
2 P-A 007

# 86dbd88c
Energy: Metal
1 A1 225
1 A2 150
1 A2a 075
1 A2b 070
1 A2b 071
1 A3 146
1 A3 151
1 A3a 064
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 006
2 P-A 007

# 8a2a0b05
Energy: Metal
1 A1 225
1 A2 150
1 A2a 075
2 A2b 070
1 A2b 072
2 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# 8a30c3b8
Energy: Metal
1 A1 225
1 A2 150
1 A2 155
2 A2b 070
1 A2b 071
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 B2a 091
1 P-A 001
1 P-A 006
2 P-A 007

# 8bb2648f
Energy: Metal
1 A2 150
2 A2a 075
2 A2b 070
2 A3 142
1 A3 146
1 A3 151
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
2 P-A 007

# 8e1bccb2
Energy: Metal
2 A1 225
2 A2b 070
2 A2b 071
1 B1 225
1 B2 113
2 B2 145
2 B2 148
2 B2b 066
2 P-A 001
2 P-A 006
2 P-A 007

# 8f148e36
Energy: Metal, Water
1 A1 225
1 A2 150
2 A2a 072
1 A3 123
1 A3 151
1 A4 153
1 A4a 023
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 005
1 P-A 006
2 P-A 007

# 8f4c6d81
Energy: Metal
1 A1 225
1 A2 150
1 A2a 075
2 A2b 070
1 A3 142
2 A3a 064
1 A4 158
1 B1 225
1 B2 113
2 B2 148
1 B2 154
2 P-A 001
2 P-A 006
2 P-A 007

# 96cf216c
Energy: Metal
2 A2a 075
2 A2b 070
2 A2b 072
2 A3 142
1 B2 113
2 B2 145
2 B2 148
2 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# 9715b10d
Energy: Metal
1 A1 225
1 A2 148
1 A2 150
2 A2a 075
1 A2b 069
2 A2b 070
1 A2b 071
1 A2b 072
1 A3 151
1 A3a 064
1 B2 113
1 B2 154
2 P-A 001
2 P-A 006
2 P-A 007

# 9a8a3542
Energy: Metal
1 A1 225
2 A2a 075
2 A2b 070
1 A2b 072
2 A3 142
1 A3 151
1 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006

# 9da8e778
Energy: Metal
2 A1 225
2 A2 150
2 A2b 070
1 A2b 071
1 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
2 B2a 091
1 P-A 001
1 P-A 006
2 P-A 007

# 9f1afad1
Energy: Metal
2 A1 225
2 A2a 075
2 A2b 070
1 A2b 071
1 A3 151
1 A4 153
2 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 P-A 006
2 P-A 007

# 9f5e9cfa
Energy: Metal
1 A1 225
1 A2 150
2 A2a 075
1 A2b 070
1 A3 142
2 A3 146
1 A3 151
1 A3a 064
2 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 P-A 001
1 P-A 007

# a04483d7
Energy: Metal
1 A1 225
1 A2 148
1 A2b 070
1 A3a 064
1 A4 153
2 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 B3b 066
1 B3b 069
2 P-A 001
1 P-A 006
2 P-A 007

# a2027807
Energy: Metal
2 A1 225
1 A2 148
2 A2 150
1 A2a 075
2 A2b 070
2 A3a 064
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
2 P-A 007

# a5b199c2
Energy: Metal
1 A1 225
1 A2 148
1 A2 150
1 A2a 075
2 A2b 070
1 A2b 071
1 A2b 072
2 A3 142
1 A3a 064
2 B1 225
1 B2 113
2 B2 148
1 B2 154
1 P-A 006
2 P-A 007

# a7629c83
Energy: Metal
1 A1 223
1 A1 225
1 A2 148
1 A2 150
2 A2b 070
1 A2b 071
1 A3 142
1 A3a 064
2 B1 225
1 B2 113
2 B2 145
2 B2 148
2 P-A 001
2 P-A 007

# a7737371
Energy: Metal
1 A1 225
1 A2 150
2 A2b 070
1 A3 142
1 A3 151
2 A3a 064
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 006
2 P-A 007

# a8888799
Energy: Metal
1 A1 225
1 A2 150
1 A2a 075
2 A2b 070
1 A2b 072
1 A3 142
1 A3 151
1 A3a 064
1 A4 153
1 B2 113
2 B2 148
1 B2 154
2 B2b 065
2 P-A 001
2 P-A 007

# a98d0468
Energy: Metal
1 A1 225
1 A2 150
2 A2a 075
1 A2b 070
1 A2b 071
1 A2b 072
1 A3 142
1 A3 151
1 A3a 064
1 B1 225
1 B2 113
2 B2 148
1 B2 154
1 P-A 001
2 P-A 006
2 P-A 007

# a9d0c261
Energy: Metal
1 A1 225
1 A2 150
1 A2a 075
2 A2b 070
1 A3 142
1 A3 151
1 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# ab17398c
Energy: Metal
1 A1 225
1 A2 150
2 A2b 070
1 A3 142
1 A3 151
1 A3a 064
1 A4 158
1 B1 225
1 B2 113
2 B2 145
2 B2 148
2 P-A 001
2 P-A 006
2 P-A 007

# ab8bf2de
Energy: Metal
1 A1 225
1 A2 148
1 A2 150
2 A2a 075
2 A2b 070
1 A2b 071
2 B1 225
1 B2 113
2 B2 148
1 B2 154
1 B2a 088
2 P-A 001
1 P-A 006
2 P-A 007

# ae8c66ab
Energy: Metal
1 A1 225
1 A2a 075
1 A2b 070
1 A2b 071
1 A2b 072
1 A3 151
1 A4 153
1 A4 158
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 B2a 088
2 P-A 001
1 P-A 006
2 P-A 007

# b360ff07
Energy: Metal
1 A1 225
1 A2 150
2 A2a 075
2 A2b 070
1 A3 142
1 A3 151
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
2 P-A 007

# b4d715e1
Energy: Metal
1 A2 150
2 A2a 075
1 A2b 069
2 A2b 070
2 A3 142
1 A3 151
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# b86057ff
Energy: Metal
1 A1 225
1 A2 150
2 A2a 075
2 A2b 070
1 A3 151
1 A3a 064
1 A4 153
1 A4 158
1 B1 225
1 B2 113
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# ba24f8a6
Energy: Metal
1 A1 225
1 A2 150
1 A2 155
2 A2b 070
1 A3a 064
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 B2a 091
1 P-A 001
1 P-A 006
2 P-A 007

# becb5528
Energy: Metal
1 A1 225
1 A2 150
1 A2a 075
2 A2b 070
1 A2b 071
2 A2b 072
1 A3 151
1 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
2 P-A 006
2 P-A 007

# c1154a52
Energy: Metal
2 A1 225
2 A2a 075
1 A2b 070
1 A2b 071
1 A3a 064
2 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
2 P-A 001
1 P-A 006
2 P-A 007

# c9acdae9
Energy: Metal
1 A1 225
1 A2 148
1 A2 150
2 A2a 075
1 A2b 070
1 A3 142
1 A3 151
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 P-A 001
1 P-A 006
2 P-A 007

# c9b659c3
Energy: Metal
1 A1 225
1 A2 150
2 A2a 075
2 A2b 070
1 A2b 071
2 A2b 072
1 A3 151
1 A3a 064
1 B1 225
1 B2 113
1 B2 145
2 B2 148
2 P-A 006
2 P-A 007

# cdd78b47
Energy: Metal
1 A2 150
2 A2a 075
2 A2b 070
2 A3 142
1 A3 151
1 A4 153
1 B1 225
1 B2 113
2 B2 148
1 B2 154
1 B3 147
2 P-A 001
1 P-A 006
2 P-A 007

# cf46810f
Energy: Metal
1 A1 225
1 A2 147
1 A2 150
1 A2a 075
1 A2b 071
1 A2b 072
1 A3 142
1 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# d4c662c6
Energy: Metal
1 A1 225
1 A2 148
1 A2 150
2 A2a 075
2 A2b 070
1 A2b 071
2 A2b 072
1 A3 142
1 B1 225
1 B2 113
1 B2 145
1 B2 148
1 B2 154
2 P-A 001
2 P-A 007

# d5241632
Energy: Metal
1 A1 225
1 A2 150
1 A2 155
2 A2b 070
2 A3a 064
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 B2a 091
2 P-A 006
2 P-A 007

# d6a0ff4f
Energy: Metal
2 A1 225
1 A2 150
2 A2a 075
2 A2b 070
1 A3 151
1 A3a 064
1 A4 153
1 B2 113
2 B2 145
2 B2 148
2 P-A 001
1 P-A 006
2 P-A 007

# d8f236b6
Energy: Metal
1 A1 223
1 A1 225
1 A2 150
2 A2b 070
1 A2b 071
1 A2b 072
1 A3 142
1 A3 151
1 A4 153
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 006
2 P-A 007

# de5e2a28
Energy: Metal
2 A1 225
1 A2 150
2 A2b 070
1 A3 151
2 A3a 064
1 A4 158
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 006
2 P-A 007

# de830f1a
Energy: Metal
1 A1 225
1 A2 150
2 A2b 070
2 A3a 064
1 A4 153
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 B2a 091
1 P-A 001
1 P-A 006
2 P-A 007

# e5acd3ac
Energy: Metal
1 A1 225
1 A2 150
1 A2a 075
2 A2b 070
1 A3 142
1 A3 151
1 A3a 064
1 A4 153
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 B2a 091
2 P-A 001
2 P-A 007

# e6634fce
Energy: Metal
2 A1 225
1 A2 150
2 A2a 075
1 A2b 070
2 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
2 B2 154
2 P-A 001
2 P-A 007

# e8030496
Energy: Metal
1 A1 225
1 A2 150
2 A2a 075
2 A2b 070
1 A3 142
1 A3 151
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# e80cf15a
Energy: Metal
1 A1 225
1 A2 148
2 A2a 075
2 A2b 070
1 A3 142
1 A3 151
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# e90145c2
Energy: Metal
1 A2 148
1 A2 150
2 A2a 075
2 A2b 070
1 A3 142
1 A3 151
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# efbb2a0e
Energy: Metal
2 A1 225
1 A2 148
1 A2 150
2 A2b 070
1 A2b 071
2 A2b 072
1 A3a 064
2 A4 153
1 B2 113
2 B2 145
2 B2 148
1 P-A 006
2 P-A 007

# f0b3baf7
Energy: Metal
1 A1 225
1 A2 150
2 A2a 075
2 A2b 070
1 A2b 072
1 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007

# f5fac01b
Energy: Metal
2 A1 225
1 A2 150
1 A2a 075
1 A2b 070
1 A3 142
1 A3a 064
1 A4 153
1 B1 225
2 B2 113
2 B2 145
2 B2 148
2 P-A 001
1 P-A 006
2 P-A 007

# f92fb4b0
Energy: Metal
1 A1 225
1 A2 150
2 A2b 070
2 A3 142
2 A3a 064
1 A4 158
1 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 006
2 P-A 007

# f9f2bfac
Energy: Metal
2 A2a 075
2 A2b 070
2 A3 142
1 A4 153
1 B2 113
2 B2 145
2 B2 148
2 B2 154
2 P-A 001
2 P-A 006
2 P-A 007

# fa3f890a
Energy: Metal
2 A1 225
2 A2 150
2 A2b 070
1 A2b 071
2 A3a 064
1 B1 225
1 B2 113
2 B2 145
2 B2 148
2 B2a 091
1 P-A 006
2 P-A 007

# fb4674ea
Energy: Metal
1 A2 147
1 A2 150
1 A2b 070
1 A3a 064
1 A4 153
2 B1 225
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 B2a 091
2 P-A 001
1 P-A 006
2 P-A 007

# fc9ac09a
Energy: Metal
1 A2 150
1 A2b 070
1 A3 066
1 A4 066
1 A4 153
2 B1 225
1 B1a 069
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 B3b 064
1 B3b 066
1 B3b 069
1 P-A 005
2 P-A 007

# fd41815d
Energy: Metal
1 A1 225
1 A2 150
2 A2a 075
2 A2b 070
1 A3 142
1 A3 151
1 A4 153
1 B2 113
2 B2 145
2 B2 148
1 B2 154
2 P-A 001
1 P-A 006
2 P-A 007
