# 030ce5b7
Energy: Metal
Energy: Metal
1 A1a 068
1 A2b 057
1 A4 153
2 B1 225
2 B2 145
2 B2 148
2 B2a 054
2 B2a 077
2 B2a 078
2 P-A 005
1 P-A 006
2 P-A 007

# 670e6ace
Energy: Metal
1 A1a 068
1 A2b 057
2 A2b 070
2 B1 225
1 B2 147
2 B2 148
2 B2a 054
2 B2a 077
2 B2a 078
1 P-A 002
2 P-A 005
2 P-A 007

# 7cc4aef1
Energy: Metal
1 A2b 057
1 A4 157
2 B1 225
2 B2 145
1 B2 147
2 B2 148
2 B2a 054
2 B2a 077
2 B2a 078
2 P-A 005
1 P-A 006
2 P-A 007

# 8a65d3f1
Energy: Metal
1 A1 225
1 A2 155
2 A2b 036
1 A2b 057
1 A3 151
1 B1 225
2 B2 124
2 B2 145
1 B2 147
2 B2 148
2 B2a 078
2 P-A 005
2 P-A 007

# 932928d8
Energy: Metal
1 A2b 057
1 A3 151
2 B1 225
1 B2 145
2 B2 147
2 B2 148
2 B2a 054
2 B2a 077
2 B2a 078
1 P-A 002
2 P-A 005
2 P-A 007

# 9838e1eb
Energy: Metal
1 A2b 057
2 A4 153
1 A4 157
1 B1 223
2 B2 147
2 B2a 054
2 B2a 077
2 B2a 078
2 B2a 091
2 P-A 005
1 P-A 006
2 P-A 007

# 9bad007e
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
1 A2b 036
1 A2b 057
2 A3 144
1 A3 151
1 A4a 059
2 B1 225
1 B2a 054
1 B2a 078
1 P-A 002
2 P-A 005
2 P-A 007

# 9f0a54ea
Energy: Metal
1 A1a 068
2 A2b 057
2 A3 151
1 B1 223
1 B1 225
2 B2 145
1 B2 147
2 B2 148
2 B2a 054
2 B2a 077
1 B2a 078
1 P-A 005
2 P-A 007

# a4fee96d
Energy: Metal
2 A2b 036
1 A2b 057
1 A4 153
1 B1 223
2 B1 225
1 B2 145
2 B2 147
2 B2 148
2 B2a 077
1 B2a 078
1 B3 147
2 P-A 005
2 P-A 007

# abc1b48d
Energy: Metal
1 A2b 057
1 A3 123
1 A4 153
1 A4 157
2 B1 225
2 B2 145
2 B2 148
2 B2a 054
2 B2a 077
1 B2a 078
2 P-A 005
1 P-A 006
2 P-A 007

# ac90fc0b
Energy: Metal
1 A2b 057
1 A4 153
1 A4 157
2 B1 225
2 B2 145
2 B2 148
2 B2a 054
2 B2a 077
2 B2a 078
1 P-A 002
2 P-A 005
2 P-A 007

# b6806471
Energy: Metal
1 A2 150
2 A2b 036
1 A2b 057
1 A4 153
1 B1 225
1 B2 145
1 B2 147
2 B2 148
1 B2 150
1 B2a 075
2 B2a 077
1 B2a 078
1 B2b 050
2 P-A 005
2 P-A 007

# bf1e0514
Energy: Metal
1 A2 150
1 A2b 057
1 A3 151
2 B1 219
2 B2 147
2 B2a 054
2 B2a 077
2 B2a 078
1 B2a 091
2 P-A 005
2 P-A 006
2 P-A 007

# c33168f6
Energy: Metal
1 A2 155
1 A2b 057
1 A3 151
1 B1 219
2 B1 225
1 B2 145
2 B2 147
2 B2a 054
2 B2a 077
2 B2a 078
1 P-A 002
2 P-A 005
2 P-A 007

# dd606d8b
Energy: Metal
1 A2 155
1 A2a 075
1 A2b 057
2 B1 225
2 B2 145
1 B2 147
1 B2 148
2 B2a 054
2 B2a 077
2 B2a 078
1 B2a 091
2 P-A 005
2 P-A 007

# ee59be2e
Energy: Metal
2 A1a 068
2 A2 148
1 A2 155
1 A2b 057
1 A3 151
1 B1 223
1 B1 225
1 B2 147
2 B2a 054
2 B2a 077
2 B2a 078
2 P-A 005
2 P-A 007

# f4a13fee
Energy: Metal
2 A2b 036
1 A2b 057
1 A3 123
1 A3 151
1 B1 225
2 B2 147
2 B2a 077
2 B2a 078
2 B2a 091
1 B2a 093
1 P-A 002
2 P-A 005
2 P-A 007

# fd04c745
Energy: Metal
1 A2a 075
1 A2b 057
1 B1 225
2 B2 145
1 B2 147
2 B2 148
2 B2a 054
2 B2a 077
2 B2a 078
2 B2a 091
2 P-A 005
2 P-A 007

# ffa75bb3
Energy: Metal
2 A2a 075
2 A2b 036
1 A2b 057
2 A4 153
2 B1 225
2 B2 148
2 B2a 077
2 B2a 078
2 P-A 005
1 P-A 006
2 P-A 007
