# 0a668eaf
Energy: Lightning, Water
2 P-A 007

# a0990053
Energy: Lightning, Water
1 A1 062
1 A1 063
1 A1 099
1 A1 100
1 A1 102
2 A1 183
2 A1 184
2 A1 185
2 A1 196
2 A1 203
1 A2 046
1 A2a 027
1 A2a 028
2 P-A 030

# b7cc0ee1
Energy: Lightning, Water
1 A1 102
2 A1 183
2 A1 184
2 A1 185
1 A1 196
1 A1 206
1 A1 211
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# c832e0fa
Energy: Lightning, Water
2 A1 102
2 A1 183
2 A1 184
2 A1 185
2 A1 206
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# ca03e2d5
Energy: Lightning, Water
1 A1 045
1 A1 046
2 A1 102
2 A1 183
2 A1 184
2 A1 185
2 A1 206
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# d1c4d16d
Energy: Lightning, Water
2 A1 102
2 A1 183
2 A1 184
2 A1 185
2 A1 196
2 A1 206
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# e26e929e
Energy: Lightning, Water
1 A1 074
2 A1 102
2 A1 183
2 A1 184
2 A1 185
2 A1 206
1 A1 223
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# ea88f31d
Energy: Lightning, Water
2 A1 102
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1 206
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# ef9ede7f
Energy: Lightning, Water
2 A1 102
2 A1 183
2 A1 184
2 A1 185
2 A1 206
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# fdb413bb
Energy: Lightning, Water
2 A1 083
2 A1 102
2 A1 183
2 A1 184
2 A1 185
2 A1 206
2 A1 220
2 P-A 002
2 P-A 005
2 P-A 007

# fdcbb0b2
Energy: Lightning, Water
2 A1 102
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1 206
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
