# 04387e77
Energy: Fire
2 P-A 005
1 P-A 006
2 P-A 007

# 59a37c97
Energy: Fire
2 A2 027
2 A2 029
2 A2 148
2 A3 037
2 A3 144
2 A3 150
2 A3a 009
2 A3a 069
2 P-A 005
2 P-A 007

# 5d2d2fab
Energy: Fire
1 A1 225
2 A2 027
2 A2 029
1 A2 148
1 A2 150
2 A3 037
2 A3 144
2 A3 150
2 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# 74036c72
Energy: Fire
2 A2 027
1 A2 028
2 A2 029
1 A2 147
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
1 A3a 064
2 P-A 005
1 P-A 006
2 P-A 007

# 75a21a57
Energy: Fire
1 A1 223
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 146
2 A3 037
2 A3 144
2 A3 150
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007

# 76bd04de
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 147
1 A2 148
1 A2b 069
2 A3 037
2 A3 144
2 A3 150
1 A3 151
2 P-A 005
2 P-A 007

# 7803ab94
Energy: Fire
2 A2 027
1 A2 028
2 A2 029
1 A2 154
1 A2b 069
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 7bfa1d92
Energy: Fire
2 A1 225
2 A2 027
2 A2 029
1 A2 146
2 A2 154
2 A3 037
2 A3 144
2 A3 150
1 A3 155
2 P-A 005
2 P-A 007

# 7f4cb901
Energy: Fire
1 A1 225
2 A2 027
2 A2 029
1 A2 150
2 A3 037
2 A3 144
2 A3 150
1 A3a 009
2 A3a 069
1 P-A 002
2 P-A 005
2 P-A 007

# 8218e5e3
Energy: Fire
1 A1 223
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 146
1 A2 147
1 A2 150
2 A3 037
2 A3 144
2 A3 150
1 A3 151
2 P-A 005
1 P-A 007

# 863e5f39
Energy: Fire
1 A1 223
2 A2 027
1 A2 028
2 A2 029
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 868b49eb
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 146
1 A2 155
1 A2b 070
2 A3 037
2 A3 144
2 A3 150
1 A3 151
2 P-A 005
2 P-A 007

# 87acceb7
Energy: Fire
2 A2 027
2 A2 029
1 A2 150
1 A2 154
1 A2b 069
2 A3 037
2 A3 144
2 A3 150
2 A3a 009
1 A3a 069
2 P-A 005
2 P-A 007

# 8d94bed4
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 148
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 8fdda1c9
Energy: Fire
1 A1 223
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 154
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 151
2 P-A 005
2 P-A 007

# 928908fa
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 150
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# 98ffcb9e
Energy: Fire
1 A1 225
2 A2 027
2 A2 029
1 A2 150
2 A3 037
2 A3 144
2 A3 150
2 A3a 009
2 A3a 069
2 P-A 005
2 P-A 007

# 9aeb11c3
Energy: Fire
2 A2 027
2 A2 029
1 A2 146
1 A2b 070
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3a 009
1 A3a 064
1 A3a 069
2 P-A 005
2 P-A 007

# 9d50089e
Energy: Fire
1 A1 225
2 A2 027
2 A2 029
1 A2 147
1 A2 150
1 A2 154
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 155
2 P-A 005
2 P-A 007

# a3c8011c
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
2 A2 154
1 A2 155
2 A3 037
2 A3 144
2 A3 150
1 A3 151
2 P-A 005
2 P-A 007

# a79f96fe
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
2 A2 147
1 A2 150
1 A2 155
2 A3 037
1 A3 144
2 A3 150
1 A3a 009
1 A3a 069
2 P-A 005
2 P-A 007

# ac5658b3
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 146
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# ae3a69f2
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 147
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# b0dcba5e
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 150
1 A2 154
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# b5c283ef
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# b675b5e0
Energy: Fire
1 A1 223
1 A1 225
2 A2 027
2 A2 029
1 A2 146
1 A2 148
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 155
2 P-A 005
2 P-A 007

# b8e4ae53
Energy: Fire
2 A2 027
2 A2 029
1 A2 150
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3a 009
2 A3a 069
2 P-A 005
1 P-A 006
2 P-A 007

# bc984809
Energy: Fire
2 A2 027
1 A2 028
2 A2 029
1 A2 154
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# bd1fdfb5
Energy: Fire
1 A1 223
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 154
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# c65496c5
Energy: Fire
1 A1 223
2 A2 027
1 A2 028
2 A2 029
1 A2 147
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007

# cf21bf13
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 150
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# cf9cf4b5
Energy: Fire
1 A1 225
2 A2 027
2 A2 029
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
2 A3a 009
2 A3a 069
2 P-A 005
2 P-A 007

# d258f0fe
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 146
1 A2 147
1 A2 148
1 A2b 070
2 A3 037
2 A3 144
2 A3 150
2 P-A 005
2 P-A 007

# d7493104
Energy: Fire
1 A1 225
2 A2 027
2 A2 029
1 A2 147
1 A2 148
1 A2 154
2 A3 037
2 A3 144
2 A3 150
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# de832944
Energy: Fire
1 A1 225
2 A2 027
2 A2 029
1 A2 146
1 A2 148
2 A2 154
1 A2b 069
2 A3 037
2 A3 144
2 A3 150
2 P-A 005
2 P-A 007

# e1264cee
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 147
1 A2 148
2 A3 037
2 A3 144
2 A3 150
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# e7922565
Energy: Fire
2 A2 027
2 A2 029
1 A2 154
1 A2b 069
2 A3 037
2 A3 144
2 A3 150
2 A3a 009
2 A3a 069
2 P-A 005
2 P-A 007

# e86b5586
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
2 A2 148
1 A2 150
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
2 P-A 005
2 P-A 007

# eb2c7c57
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 147
1 A2 148
1 A2 150
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
2 P-A 005
2 P-A 007

# ff3d94af
Energy: Fire
1 A1 225
2 A2 027
2 A2 029
1 A2 146
1 A2 155
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007
