# 066ca69c
Energy: Fire
Energy: Fire
1 A1 033
1 A1 036
1 A1 225
1 A2 150
1 A2 155
1 A2b 008
2 A4a 010
2 B1 217
1 B1 223
2 B1a 012
1 B1a 014
1 B2 145
1 P-A 002
2 P-A 005
2 P-A 007

# 3c2c2189
Energy: Fire
1 A1 036
1 A1 225
1 A2 150
1 A2 155
2 A2b 008
2 A4a 010
2 B1 217
1 B1 223
1 B1a 014
1 B2a 088
2 B2b 008
2 P-A 005
1 P-A 006
2 P-A 007

# 3dbe700c
Energy: Fire
1 A1 033
1 A1 036
2 A1 047
1 A1 225
1 A3 144
1 A3 155
2 B1 217
1 B1 225
1 B1a 012
1 B1a 014
1 B2 145
1 B2a 093
1 B2b 007
1 B2b 008
2 P-A 005
2 P-A 007

# 3e47c000
Energy: Fire
1 A1 033
1 A1 036
1 A1 047
2 A2 147
1 A2 150
1 A2b 008
1 A3 155
1 A4a 010
2 B1 217
1 B1 225
2 B1a 012
1 B1a 013
1 B1a 014
2 P-A 005
2 P-A 007

# 40007eb2
Energy: Fire
1 A1 036
1 A1 225
1 A1a 068
1 A2 155
2 A2b 008
1 A4 151
2 A4a 010
2 B1 217
1 B1 223
2 B1a 012
1 B1a 013
1 B1a 014
2 P-A 005
2 P-A 007

# 463db017
Energy: Fire
2 A1 033
2 A1 036
1 A1 225
1 A3 144
1 A4 032
1 A4a 010
2 B1 217
1 B1 223
2 B1 225
2 B1a 012
1 B1a 014
1 B2 150
1 P-A 005
2 P-A 007

# 4bed08e4
Energy: Fire
2 A1 033
1 A1 035
1 A1 036
1 A1 225
1 A2b 070
2 A4a 010
2 B1 217
1 B1 223
2 B1 225
2 B1a 012
1 B1a 014
2 P-A 005
2 P-A 007

# 4c9bc4ea
Energy: Fire
1 A1 036
1 A1 225
1 A2 147
2 A2b 008
1 A3a 064
2 A4a 010
2 B1 217
1 B1 223
2 B1a 012
1 B1a 013
1 B1a 014
2 P-A 005
1 P-A 006
2 P-A 007

# 5abd97ff
Energy: Fire
2 A1 033
1 A1 036
1 A1 047
1 A1 225
1 A3 144
1 A3a 064
1 A4a 010
2 B1 217
1 B1 223
2 B1a 012
1 B1a 013
1 B1a 014
1 P-A 002
2 P-A 005
2 P-A 007

# 5fa5686a
Energy: Fire
2 A1 033
1 A1 034
1 A1 035
1 A1 036
2 A1 047
2 A3 144
1 A3 155
2 B1 217
1 B1 223
1 B1 225
1 B1a 014
1 B2 145
2 P-A 005
2 P-A 007

# 620e74f0
Energy: Fire
1 A1 035
1 A1 036
1 A1 225
1 A2 147
2 A2b 008
1 A3a 064
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
2 B1a 012
1 B1a 014
2 P-A 005
2 P-A 007

# 74e3d6d9
Energy: Fire
2 A1 033
1 A1 036
1 A2 148
1 A2 155
1 A3 155
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
2 B1a 012
1 B1a 013
1 B1a 014
2 P-A 005
2 P-A 007

# 7b7b1fd0
Energy: Fire
1 A1 035
1 A1 036
1 A1 225
1 A2 155
2 A2b 008
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
2 B1a 012
1 B1a 014
1 P-A 002
2 P-A 005
2 P-A 007

# 7dbadb27
Energy: Fire
2 A1 033
1 A1 036
1 A1 225
1 A1a 068
1 A3 155
2 A3b 008
2 A4 134
2 B1 217
1 B1 225
2 B1a 012
1 B1a 014
2 P-A 005
2 P-A 007

# 7dd57480
Energy: Fire
1 A1 036
1 A1 225
1 A1a 068
2 A2b 008
1 A3 155
1 A4 151
1 A4a 010
2 B1 217
2 B1 223
2 B1a 012
1 B1a 013
1 B1a 014
2 P-A 005
2 P-A 007

# 83015981
Energy: Fire
2 A1 033
1 A1 036
1 A1 198
1 A2b 010
1 A2b 070
1 A3a 064
1 A4 032
2 B1 217
2 B1 225
2 B1a 012
1 B1a 014
1 B1a 069
2 P-A 005
2 P-A 007

# 83da1e84
Energy: Fire
2 A1 033
1 A1 036
1 A1 225
1 A2 147
1 A2b 070
2 A4a 010
2 B1 217
1 B1 223
2 B1a 012
1 B1a 014
1 B2 145
1 B2 147
2 P-A 005
2 P-A 007

# 8592a86a
Energy: Fire
1 A1 033
1 A1 036
1 A1 225
1 A2 146
1 A2 150
1 A2 155
1 A2b 008
1 A4 157
2 A4a 010
2 B1 217
1 B1 225
2 B1a 012
1 B1a 014
2 P-A 005
2 P-A 007

# 892d8b47
Energy: Fire
1 A1 036
1 A1 225
1 A2 147
2 A2b 008
1 A3a 064
2 A4a 010
2 B1 217
2 B1 223
2 B1a 012
1 B1a 013
1 B1a 014
2 P-A 005
2 P-A 007

# 8d586af5
Energy: Fire
2 A1 033
1 A1 035
1 A1 036
1 A1 225
1 A2 147
1 A3a 064
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
2 B1a 012
1 B1a 014
2 P-A 005
2 P-A 007

# 9113e00d
Energy: Fire
1 A1 036
1 A1a 068
1 A2 150
1 A2b 071
1 A3 155
1 A4a 010
2 B1 217
1 B1 225
2 B1a 011
2 B1a 012
1 B1a 014
1 B2 027
1 B2 145
2 P-A 005
2 P-A 007

# 9420d593
Energy: Fire
1 A1 036
2 A2 147
1 A2 150
1 A2 155
2 A2b 008
1 A2b 070
1 A4 157
1 A4a 010
2 B1 217
2 B1a 012
1 B1a 013
1 B1a 014
2 P-A 005
2 P-A 007

# b468c722
Energy: Fire
1 A1 036
1 A2 150
2 A2b 008
1 B1 044
2 B1 217
2 B1 223
1 B1a 012
1 B1a 014
1 B2 154
1 B2b 008
2 B3 024
2 B3 148
2 P-A 005
1 P-A 007

# b9c2ee73
Energy: Fire
1 A1 036
1 A1 225
1 A1a 068
1 A2 147
1 A3 155
2 A4a 010
2 B1 217
1 B1 223
2 B1a 011
2 B1a 012
1 B1a 013
1 B1a 014
1 B2 145
1 P-A 005
2 P-A 007

# bac6b504
Energy: Fire
1 A1 036
1 A1 225
1 A2 147
1 A2 155
2 A2b 008
2 A4a 010
2 B1 217
2 B1 223
2 B1a 012
1 B1a 013
1 B1a 014
2 P-A 005
2 P-A 007

# c6477b58
Energy: Fire
2 A1 033
1 A1 036
1 A2 150
1 A4 034
2 A4 156
2 B1 217
1 B1 225
2 B1a 012
1 B1a 014
2 B2 027
1 B2 150
2 P-A 005
2 P-A 007

# c8b393aa
Energy: Fire
2 A1 033
1 A1 036
2 A3 037
2 A3 150
1 A4 157
2 B1 217
2 B1 225
2 B1a 012
1 B1a 014
2 P-A 005
1 P-A 006
2 P-A 007

# cc436bab
Energy: Fire
2 A1 033
2 A1 036
1 A2 147
1 A2b 070
1 A3b 010
1 A4 032
2 B1 217
2 B1 225
2 B1a 012
1 B1a 014
1 B1a 069
2 P-A 005
2 P-A 007

# d6155607
Energy: Fire
2 A1 033
1 A1 036
2 A1 047
1 A1 048
2 A2b 013
2 A2b 070
1 A2b 072
1 A3 144
1 A4 034
2 B1a 012
1 B1a 014
2 P-A 005
2 P-A 007

# e80d4c29
Energy: Fire
2 A1 033
1 A1 036
1 A2 150
1 A2 155
1 A2b 070
2 A4a 010
2 B1 217
1 B1 223
1 B1a 014
1 B2 147
2 B2b 008
1 B3 147
2 P-A 005
2 P-A 007

# ea4d8d63
Energy: Fire
1 A1 036
1 A2 150
1 A2b 071
1 A3 155
1 A4a 010
2 B1 217
1 B1 225
2 B1a 011
2 B1a 012
1 B1a 014
1 B2 027
1 B2 154
1 P-A 002
2 P-A 005
2 P-A 007

# eaed1eef
Energy: Fire
2 A1 033
1 A1 036
1 A1 225
1 A2 148
1 A2 150
1 A2b 070
2 A4a 010
2 B1 217
1 B1 223
1 B1a 014
1 B2 147
2 B2b 008
2 P-A 005
2 P-A 007

# f37287c9
Energy: Fire
2 A1 033
1 A1 036
2 A1 047
2 A3 144
1 A3 155
2 B1 217
2 B1 225
1 B1a 012
1 B1a 014
1 B2 145
1 B2 147
2 P-A 005
2 P-A 007

# f7da99b5
Energy: Fire
1 A1 036
1 A1 225
1 A2 148
1 A2 150
2 A2b 008
1 A3 142
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
2 B1a 012
1 B1a 014
2 P-A 005
2 P-A 007

# f8b9aeb2
Energy: Fire
1 A1 033
1 A1 036
1 A1 047
1 A1 225
1 A3 144
1 A3 155
1 A4 032
2 B1 217
1 B1 225
1 B1a 012
1 B1a 014
1 B2 145
1 B2a 093
1 B2b 007
1 B2b 008
2 P-A 005
2 P-A 007
