# 137ff12d
Energy: Fire
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# f78cd507
Energy: Fire
2 A1 039
1 A1 040
2 A1 041
1 A1 043
1 A1 203
1 A1 221
1 A1 223
1 A1 225
2 A1a 010
1 A1a 011
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007
