# 083a1f02
Energy: Lightning
1 A3a 019
2 A3a 021
1 A3a 065
2 A4 151
1 A4a 025
2 P-A 005
1 P-A 006
2 P-A 007

# a7b05208
Energy: Lightning
2 A2 150
1 A2 154
1 A2 155
1 A2b 022
1 A2b 071
1 A3 151
1 A3a 019
2 A3a 021
1 A3a 064
1 A3a 065
2 A4 151
1 A4a 025
1 P-A 002
2 P-A 005
2 P-A 007

# b6dfbd49
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 022
1 A2b 071
1 A3 066
1 A3a 019
2 A3a 021
1 A3a 064
1 A3a 065
2 A4 151
1 A4a 025
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# bbb395df
Energy: Lightning
1 A1 096
1 A1 225
1 A1a 068
2 A2 150
1 A2 155
1 A2b 022
1 A3 066
1 A3a 019
1 A3a 021
1 A3a 065
2 A4 151
2 A4a 025
1 P-A 002
2 P-A 005
2 P-A 007

# bbdc0faf
Energy: Lightning
2 A2 150
1 A2 154
1 A2 155
1 A2b 022
1 A2b 071
1 A3a 019
2 A3a 021
1 A3a 064
2 A4 151
1 A4a 025
1 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# bf030407
Energy: Lightning
2 A2 146
2 A2b 022
2 A3 066
2 A3a 021
2 A3a 065
2 A4 151
2 A4a 025
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006

# c412d886
Energy: Lightning
1 A2 147
1 A2 150
1 A2 155
2 A2b 022
1 A2b 071
1 A3 151
2 A3a 021
1 A3a 064
1 A3a 065
2 A4 151
2 A4a 025
1 P-A 002
2 P-A 005
2 P-A 007

# c4d055c5
Energy: Lightning
1 A1 225
1 A2 150
1 A2 154
1 A2 155
1 A2b 022
1 A2b 071
1 A3 066
1 A3a 019
2 A3a 021
1 A3a 065
2 A4 151
1 A4a 025
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# cae813be
Energy: Lightning
2 A1 225
1 A1a 068
1 A2 150
1 A2b 022
2 A2b 070
1 A3a 019
2 A3a 021
1 A4 066
2 A4 151
1 A4a 025
2 P-A 002
2 P-A 005
2 P-A 007

# d536dc73
Energy: Lightning
1 A1 096
1 A2 146
2 A2 148
2 A2 150
1 A2b 022
1 A3 066
1 A3a 021
2 A3a 065
2 A4 066
2 A4 151
1 A4a 025
2 P-A 005
2 P-A 007

# d80a4f73
Energy: Lightning
1 A2 147
2 A2 150
1 A2b 022
2 A3 066
1 A3 151
1 A3a 019
2 A3a 021
2 A3a 065
2 A4 151
1 A4a 025
2 P-A 005
1 P-A 006
2 P-A 007

# dac2bd4c
Energy: Lightning
2 A2 150
1 A2 154
1 A2 155
1 A2b 022
1 A2b 071
1 A3a 019
2 A3a 021
1 A3a 064
1 A3a 065
2 A4 151
1 A4a 025
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# e290d0ac
Energy: Lightning
1 A1 223
2 A2 147
2 A2 150
1 A2 155
1 A2b 022
1 A2b 071
2 A3 066
2 A3a 021
2 A4 151
1 A4a 025
1 P-A 001
2 P-A 005
2 P-A 007

# e4e2fc66
Energy: Lightning
1 A1 096
1 A1 225
1 A2 150
1 A2 155
1 A2b 022
1 A3 151
2 A3a 021
1 A3a 065
2 A4 066
2 A4 151
2 A4a 025
1 P-A 002
2 P-A 005
2 P-A 007

# ecba935f
Energy: Lightning
2 A1 225
1 A2 154
1 A2b 022
2 A2b 071
1 A3a 019
2 A3a 021
1 A3a 064
1 A3a 065
2 A4 151
1 A4a 025
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
