# 009808e8
Energy: Psychic
2 A2b 070
2 A3 074
2 A3 075
2 A4a 064
1 B1 101
2 B1 102
2 B1 109
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 2766b594
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 070
2 A3 074
2 A3 075
1 A3a 064
2 A4 070
2 B1 102
2 B1 196
1 B1 197
1 B1 223
1 B1 225
1 P-A 005
2 P-A 007

# 2ae7a873
Energy: Psychic
1 A1 225
1 A2 150
2 A3 074
2 A3 075
2 B1 102
2 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
1 B2 153
1 B2a 088
1 P-A 005
2 P-A 007

# 2ddd5e02
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 071
2 A3 074
2 A3 075
2 B1 102
2 B1 196
2 B1 225
2 B1a 055
1 P-A 002
2 P-A 005
2 P-A 007

# 30f0af4d
Energy: Psychic
2 A1 087
2 A1 089
2 A2 150
2 A3 074
2 A3 075
2 A3 144
1 A4 070
1 B1 102
1 B1 196
1 B1 225
2 P-A 005
2 P-A 007

# 3a2d0680
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 072
2 A3 074
2 A3 075
2 B1 102
1 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B2 145
1 B2 150
1 B2 153
1 P-A 005
2 P-A 007

# 3fbd74ee
Energy: Psychic
2 A1 225
2 A2b 072
2 A3 074
2 A3 075
2 A3 151
2 B1 102
2 B1 196
2 B1 225
2 P-A 005
2 P-A 007

# 420f0d4d
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
2 A3 074
2 A3 075
2 B1 102
1 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B2 153
1 P-A 005
2 P-A 007

# 5d6bbe04
Energy: Psychic
1 A2 150
1 A2 155
2 A3 074
2 A3 075
2 B1 102
2 B1 109
2 B1 196
1 B1 225
1 B2 153
1 B3 147
1 B3b 065
2 P-A 005
2 P-A 007

# 613e6f04
Energy: Psychic
1 A1 087
1 A1 089
1 A2 150
2 A3 074
2 A3 075
1 A3 144
1 A4 070
1 B1 102
2 B1 196
2 B1 225
1 B2 147
1 B2b 069
2 P-A 005
2 P-A 007

# 61bdc688
Energy: Psychic
2 A2 150
2 A3 074
2 A3 075
1 A3 151
2 A4 070
2 B1 102
2 B1 196
1 B1 225
1 B1 226
1 B2 149
2 P-A 005
2 P-A 007

# 631ffb0c
Energy: Psychic
1 A1 225
1 A2 150
2 A3 074
2 A3 075
1 A3 080
1 A3 084
2 B1 102
2 B1 196
2 B1 225
1 B2 145
1 B2 153
2 P-A 005
2 P-A 007

# 6a60059a
Energy: Psychic
1 A2 150
1 A2b 071
2 A3 074
2 A3 075
1 A3 151
2 B1 102
1 B1 109
1 B1 121
2 B1 196
2 B1 225
1 B1 226
1 P-A 005
1 P-A 006
2 P-A 007

# 6f2eafaf
Energy: Psychic
2 A1 225
2 A2b 072
2 A3 074
2 A3 075
1 A3 151
2 B1 102
1 B1 121
2 B1 196
2 B1 225
2 P-A 005
2 P-A 007

# 7045912d
Energy: Psychic
1 A1 225
1 A2 150
2 A3 074
2 A3 075
2 B1 102
1 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
1 B2 147
1 B2 150
1 B2a 088
1 P-A 005
2 P-A 007

# 7f4c4f66
Energy: Psychic
2 A2 150
2 A3 074
2 A3 075
1 A3a 064
1 A4 070
1 A4 101
2 B1 102
2 B1 196
1 B1 223
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 82f7aae2
Energy: Psychic
1 A1 225
1 A2 150
2 A3 074
2 A3 075
1 A3 151
2 B1 102
1 B1 109
1 B1 121
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 84db3e3d
Energy: Psychic
1 A1 225
2 A2 150
2 A3 074
2 A3 075
2 A4 070
2 B1 102
2 B1 196
1 B1 223
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 865f9888
Energy: Psychic
2 A2 150
1 A2b 070
2 A3 074
2 A3 075
1 A3a 064
2 A4 070
2 B1 102
2 B1 196
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 8762756a
Energy: Psychic
1 A1 225
1 A2 150
2 A3 074
2 A3 075
2 B1 102
1 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
1 B2 070
1 B2 153
1 B2a 088
1 P-A 005
2 P-A 007

# 8b32b87f
Energy: Psychic
1 A1 225
1 A2 150
2 A2b 072
2 A3 074
2 A3 075
2 B1 102
2 B1 196
1 B1 225
1 B1 226
1 B2 150
1 B2 153
1 B2a 088
1 P-A 005
2 P-A 007

# 9300c2de
Energy: Psychic
1 A1 225
1 A2 150
2 A3 074
2 A3 075
2 B1 102
2 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
1 B2 153
2 P-A 005
2 P-A 007

# 95fef0d5
Energy: Psychic
2 A2 150
2 A3 074
2 A3 075
1 A3 151
2 A4 070
2 B1 102
2 B1 196
1 B1 223
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 98e03bb5
Energy: Psychic
2 A2 148
2 A2 150
2 A3 074
2 A3 075
1 A3a 064
2 B1 102
2 B1 109
2 B1 196
1 B1 225
1 B1 226
1 P-A 005
2 P-A 007

# 9cfd76b1
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 072
2 A3 074
2 A3 075
2 B1 102
2 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
1 B2 153
1 P-A 005
2 P-A 007

# a464b9de
Energy: Psychic
1 A1 223
1 A1 225
1 A2 150
1 A2b 071
2 A3 074
2 A3 075
2 B1 102
1 B1 109
1 B1 121
2 B1 196
1 B1 225
1 B1 226
1 P-A 005
1 P-A 006
2 P-A 007

# ac94aa02
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 072
2 A3 074
2 A3 075
2 B1 102
2 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
1 B2 150
1 P-A 005
2 P-A 007

# c06f2f65
Energy: Psychic
1 A1 225
1 A2 150
2 A3 074
2 A3 075
2 B1 102
1 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B1a 069
2 P-A 005
2 P-A 007

# c0a2b58e
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A2b 071
2 A3 074
2 A3 075
1 A3 151
2 B1 102
1 B1 109
1 B1 121
2 B1 196
1 B1 225
1 B1 226
1 P-A 005
2 P-A 007

# c43e62a1
Energy: Psychic
1 A2 150
1 A2 155
2 A2b 072
2 A3 074
2 A3 075
2 A3 084
2 B1 102
2 B1 196
2 B1 225
2 P-A 005
2 P-A 007

# c5c33f97
Energy: Psychic
1 A1 223
1 A2 150
1 A2b 071
2 A3 074
2 A3 075
1 A3 151
2 B1 102
1 B1 109
1 B1 121
2 B1 196
1 B1 225
1 B1 226
1 P-A 005
1 P-A 006
2 P-A 007

# c7580df4
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
2 A3 074
2 A3 075
2 B1 102
1 B1 106
1 B1 109
2 B1 196
2 B1 225
1 B2 150
2 P-A 005
2 P-A 007

# ce4f0a41
Energy: Psychic
1 A1 225
1 A2 150
2 A2b 072
2 A3 074
2 A3 075
2 B1 102
1 B1 121
2 B1 196
1 B1 225
1 B2 145
1 B2 155
2 P-A 005
2 P-A 007

# d1bd26a5
Energy: Psychic
1 A1 225
1 A2 150
2 A2b 072
2 A3 074
2 A3 075
2 B1 102
2 B1 196
1 B1 225
2 B2 070
2 B2 145
1 B2 155
2 P-A 007

# d50ef98c
Energy: Psychic
1 A2 148
2 A2 150
2 A3 074
2 A3 075
2 A4 070
2 B1 102
2 B1 196
1 B1 223
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# df66c599
Energy: Psychic
1 A2 150
2 A3 074
2 A3 075
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
2 B2 147
1 B2 153
2 P-A 005
2 P-A 007

# e44afab2
Energy: Psychic
1 A1 225
1 A2 150
2 A3 074
2 A3 075
2 B1 102
2 B1 109
1 B1 120
2 B1 196
2 B1 225
1 B1 226
1 B2 153
1 P-A 005
2 P-A 007

# e9226d13
Energy: Psychic
1 A1 223
1 A1 225
1 A2 150
2 A3 074
2 A3 075
2 B1 102
2 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
1 B2 153
1 P-A 005
2 P-A 007

# f76119aa
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 072
2 A3 074
2 A3 075
2 B1 102
2 B1 196
2 B1 225
2 B1a 055
1 P-A 002
2 P-A 005
2 P-A 007

# fba10b02
Energy: Psychic
1 A2 148
1 A2 150
2 A3 074
2 A3 075
2 B1 102
2 B1 109
2 B1 196
2 B1 225
1 B2 153
1 B2a 088
2 P-A 005
2 P-A 007

# fbf7c2f9
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A2b 070
1 A2b 071
2 A3 074
2 A3 075
2 B1 102
1 B1 121
2 B1 196
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007
