# 10f82f86
Energy: Metal
1 P-A 006
2 P-A 007

# c90e83fb
Energy: Metal
1 A2 148
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A3 155
1 A3a 064
2 A4a 025
1 B1 223
2 P-A 005
2 P-A 007

# cb830bd8
Energy: Metal
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A4a 020
1 A4a 025
2 P-A 005
2 P-A 007

# cfd0bc28
Energy: Metal
1 A2 146
1 A2 155
1 A2b 071
2 A3 085
2 A3 086
2 A3 122
1 A3 151
2 A3 155
1 A3a 064
1 A4a 010
1 A4a 025
2 P-A 005
1 P-A 006
2 P-A 007

# da930e6a
Energy: Metal
1 A2 146
1 A2 148
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A3 155
1 A3a 064
2 A4a 025
2 P-A 005
2 P-A 007

# e5b462de
Energy: Metal
1 A2 147
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
2 A3 155
1 A4a 020
1 A4a 025
2 P-A 005
1 P-A 006
2 P-A 007

# e8dae759
Energy: Metal
1 A1 225
1 A2 150
1 A2 155
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A4 153
1 A4a 020
1 A4a 025
2 P-A 005
2 P-A 007

# ed18d481
Energy: Metal
1 A2 155
2 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 151
1 A3 155
1 A3a 064
1 A4a 010
1 A4a 025
2 P-A 005
2 P-A 007

# f5bbd866
Energy: Metal
1 A2 148
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A3a 064
1 A4 158
1 A4a 010
1 A4a 025
2 P-A 005
1 P-A 006
2 P-A 007

# f93c0b19
Energy: Metal
1 A1 225
1 A2 147
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A4a 020
1 A4a 025
2 P-A 005
1 P-A 006
2 P-A 007
