# 01b53e91
Energy: Metal
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
2 P-A 007

# eb612516
Energy: Metal
1 A1 223
2 A2 111
2 A2 148
2 A2 150
1 A2b 070
1 A2b 071
1 A3 151
2 A4 124
2 A4 153
2 A4 160
1 P-A 005
1 P-A 006
2 P-A 007

# ed7c018d
Energy: Metal
1 A1 223
1 A2 022
2 A2 111
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
2 A4 124
2 A4 153
2 A4 160
1 P-A 002
2 P-A 005
2 P-A 007

# ee2c0263
Energy: Metal
2 A2 111
2 A2 148
1 A2 150
1 A3 151
2 A4 124
2 A4 153
1 A4 157
1 A4 158
2 A4 160
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# ee921425
Energy: Metal
1 A1a 068
2 A2 111
1 A2 148
1 A2 150
1 A2a 075
1 A2b 070
1 A2b 071
1 A3 146
2 A4 124
2 A4 153
2 A4 160
2 P-A 001
1 P-A 005
2 P-A 007

# f1c6c960
Energy: Metal
1 A1 225
2 A2 111
2 A2 147
1 A2 150
1 A2b 070
1 A2b 071
1 A3 151
2 A4 124
2 A4 153
1 A4 157
2 A4 160
2 P-A 005
2 P-A 007

# f3d7e08d
Energy: Metal
1 A1 225
1 A1a 068
2 A2 111
1 A2 147
2 A2 150
1 A2a 075
1 A2b 071
1 A3 146
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007

# f3ebc381
Energy: Metal
1 A1 223
1 A1 225
2 A2 111
1 A2 147
1 A2 150
1 A2 155
2 A4 124
2 A4 153
2 A4 160
2 B2 148
1 B2 154
1 P-A 002
1 P-A 005
2 P-A 007

# fa9e49e6
Energy: Metal
1 A1 225
1 A1a 068
2 A2 111
1 A2 148
1 A2b 071
1 A3 151
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 B2 148
2 P-A 005
2 P-A 007

# faa2cf8a
Energy: Metal
2 A1 225
2 A2 111
1 A2 148
2 A2 150
1 A2b 070
1 A3 151
1 A4 124
1 A4 153
2 A4 160
2 B2 145
2 B2 148
1 P-A 005
2 P-A 007
