# 0c471d0e
Energy: Fire
1 A2 150
1 A2 155
2 A2b 008
1 A2b 070
2 A4a 010
2 B1 217
1 B1 223
1 B2 147
2 B2b 008
1 B2b 009
2 P-A 005
2 P-A 007

# 727aecb5
Energy: Fire
1 A1 225
1 A1a 068
1 A2 148
1 A2 150
2 A2b 008
2 A4a 010
2 B1 217
1 B1 223
1 B1a 013
1 B2 017
2 B2b 008
1 B2b 009
2 P-A 005
2 P-A 007

# 7a919858
Energy: Fire
2 A1 033
1 A2 148
1 A2 150
1 A2b 070
2 A4a 010
2 B1 217
1 B1 223
2 B1 225
1 B1a 013
1 B2 147
2 B2b 008
1 B2b 009
1 P-A 005
2 P-A 007

# 7bdb67c8
Energy: Fire
1 A1 225
1 A2 155
1 A3 144
1 A3 155
2 A4a 010
2 B1 217
1 B1 225
2 B2b 007
2 B2b 008
2 B2b 009
1 B2b 068
2 P-A 005
2 P-A 007

# 83cb694d
Energy: Fire
2 A1 033
1 A1 225
1 A2 147
1 A2 150
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
1 B2 017
2 B2b 008
2 B2b 009
2 P-A 005
2 P-A 007

# 8dca1a9f
Energy: Fire
2 A1 033
1 A1 225
1 A2 148
1 A2 150
1 A2b 070
2 A4a 010
2 B1 217
1 B1 223
2 B1 225
1 B1a 013
1 B2 147
2 B2b 008
1 B2b 009
1 P-A 005
1 P-A 007

# 90b78d4c
Energy: Fire
2 A1 033
1 A1 225
1 A2 147
1 A2b 070
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
1 B1a 013
2 B2b 008
1 B2b 009
2 P-A 005
1 P-A 006
2 P-A 007

# ac994efa
Energy: Fire
1 A1 225
1 A2 148
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
2 B2 145
2 B2b 007
2 B2b 008
2 B2b 009
2 P-A 005
2 P-A 007

# b220bfb9
Energy: Fire
1 A1 225
1 A2 155
2 A2b 008
1 A2b 070
1 A3a 064
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
2 B2b 008
2 B2b 009
2 P-A 005
2 P-A 007

# b45a7541
Energy: Fire
1 A1 225
1 A2 147
1 A2 150
1 A2 155
2 A2b 008
1 A3 155
2 A4a 010
2 B1 217
1 B1 223
1 B1a 013
2 B2b 008
1 B2b 009
2 P-A 005
2 P-A 007

# ba74db5c
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
1 A2 155
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
1 B1a 013
1 B2 147
2 B2b 007
2 B2b 008
1 B2b 009
1 P-A 005
2 P-A 007

# bb500b1a
Energy: Fire
2 A1 033
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
1 A3 144
1 A3b 010
2 A4a 010
2 B1 217
2 B2b 008
1 B2b 009
2 P-A 005
2 P-A 007

# bf7d9cc4
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
1 A2b 070
2 A4a 010
2 B1 217
1 B1 225
2 B2b 007
2 B2b 008
2 B2b 009
1 P-A 002
2 P-A 005
2 P-A 007

# c267ea3b
Energy: Fire
2 A1 033
1 A1 225
1 A2 147
1 A2 150
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
2 B2b 008
2 B2b 009
1 B2b 065
2 P-A 005
2 P-A 007

# d18937a0
Energy: Fire
1 A1 225
1 A2 150
1 A2b 070
1 A3 144
2 A4a 010
2 B1 217
1 B1 225
1 B2 145
2 B2b 007
2 B2b 008
2 B2b 009
2 P-A 005
2 P-A 007

# d5220d1b
Energy: Fire
2 A1 033
1 A1 225
1 A2 150
1 A2 155
2 A4a 010
2 B1 217
1 B1 223
1 B1a 013
1 B2 147
2 B2b 008
2 B2b 009
2 P-A 005
2 P-A 007

# e5d2ab48
Energy: Fire
2 A1 033
1 A1 225
1 A2 147
1 A2 150
1 A2b 070
1 A3 142
2 A4a 010
2 B1 217
1 B1 223
1 B1a 013
2 B2b 008
1 B2b 009
2 P-A 005
2 P-A 007

# e820f4df
Energy: Fire
2 A1 033
1 A1 225
1 A2 148
1 A2b 070
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
1 B2 017
2 B2b 008
2 B2b 009
2 P-A 005
2 P-A 007

# f023640f
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
2 A2b 008
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
1 B2 017
2 B2b 008
2 B2b 009
2 P-A 005
2 P-A 007

# f34adcd5
Energy: Fire
2 A1 033
1 A1 225
2 A2 148
1 A2 150
1 A2b 070
2 A4a 010
1 B1 217
1 B1 223
1 B1 225
1 B1a 012
1 B2 147
1 B2b 008
1 B2b 009
2 P-A 005
2 P-A 007

# fa983f27
Energy: Fire
2 A1 033
1 A1 225
1 A2 148
1 A2 150
1 A2b 070
2 A4a 010
2 B1 217
1 B1a 013
1 B2 145
1 B2a 093
2 B2b 008
1 B2b 009
2 P-A 005
2 P-A 007
