# 001cd923
Energy: Lightning, Water
2 A1 184
2 A1 185
1 A1 203
1 A1 223
2 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 11df325a
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
2 A2 148
2 A2a 072
2 P-A 005
2 P-A 007

# 15719712
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
1 A2 155
1 P-A 001
2 P-A 005
2 P-A 007

# 168ce83a
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
2 A2 148
1 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# 16c9acca
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
1 A2 148
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 173b014f
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1a 056
2 A1a 068
1 A2 146
2 A2 148
2 A2a 072
2 P-A 005
2 P-A 007

# 1888eddd
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
2 A2 147
2 A2a 072
1 A2b 072
2 P-A 005
2 P-A 007

# 1a426a5f
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1c49b9aa
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
1 A2 147
2 A2 148
1 A2 155
2 P-A 005
2 P-A 007

# 1c80756d
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
2 A2a 072
1 A3 144
2 P-A 001
2 P-A 005
2 P-A 007

# 1d365dba
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 148
2 A2a 072
1 A2b 069
2 A2b 072
2 P-A 005
2 P-A 007

# 1f607c9c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
1 A1a 030
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 200c8716
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 24633668
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
1 A2a 072
1 A2b 069
2 A2b 070
2 P-A 005
2 P-A 007

# 25cf70a2
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A2 146
1 A2a 072
1 A3 144
1 A3 146
1 A3 151
1 A3 155
1 P-A 002
2 P-A 005
2 P-A 007

# 263255b5
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1a 056
2 A1a 068
2 A2 146
1 A2 147
2 A2 148
2 P-A 005
2 P-A 007

# 2636c897
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
2 A2 148
1 A2 155
2 P-A 001
2 P-A 005
2 P-A 007

# 2772e717
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
1 A1 225
2 A1a 056
2 A1a 068
2 A2 146
2 A2 148
2 P-A 005
2 P-A 007

# 27a4b7c9
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
1 A2 147
2 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# 28042d1a
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A2 147
2 A2 148
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 287a7df3
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1a 056
1 A1a 068
2 A2 146
2 A2 147
2 A2 148
2 P-A 005
2 P-A 007

# 2a9024b4
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 050
2 A2 146
1 A2 148
1 A2 154
1 A2 155
1 P-A 002
2 P-A 005
2 P-A 007

# 2b9e2be7
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
2 A1a 068
2 A2 146
2 A2 148
2 P-A 005
2 P-A 007

# 2bc284be
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
1 A1 225
2 A1a 056
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2db517cd
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 148
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2e1abb4c
Energy: Lightning, Water
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
2 A3 144
2 A3 155
2 A3b 051
1 A3b 052
1 A4 151
1 A4a 023
2 P-A 005
2 P-A 007

# 2e96978d
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
2 A2 147
2 A2 148
2 A2a 072
2 P-A 005
2 P-A 007

# 2eed7cf7
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 065
2 A1a 068
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 30dca848
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
1 A2 148
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007

# 31083c35
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
1 A2 148
2 A2a 072
1 A2b 069
2 P-A 005
2 P-A 007

# 34259f0f
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
1 A2 050
2 A2 148
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 34a1b9a3
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
2 A2 148
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 359f7f20
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
1 A2 146
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 P-A 005
2 P-A 007

# 35f2de0c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
2 A2 148
1 A2 150
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 375749c4
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 147
2 A2 148
2 P-A 002
2 P-A 005
2 P-A 007

# 39afa159
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
2 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 3a71eb98
Energy: Fire, Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
1 A2 150
1 A2 154
2 A2a 072
1 A2b 072
2 P-A 007

# 3bbe37af
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
1 A2 146
1 A2 147
2 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 3ce2637b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
1 A1 225
1 A1a 030
2 A1a 056
2 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 3fe4bf7b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
1 A2 050
1 A2 146
1 A2 147
2 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# 411a7e30
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
1 A2a 072
1 A2b 069
2 A3 155
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 088

# 41c9bbed
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
2 A1 225
2 A1a 056
1 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 41ec6f0b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 147
2 A2 148
1 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 42c034b3
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 198
2 A1a 056
2 A1a 068
2 A2 146
2 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# 43f358d3
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
2 A2 147
2 A2a 072
2 A3 144
2 A3 146
1 A3 155
2 P-A 005
2 P-A 007

# 45c80d9c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
1 A2 148
1 A2a 072
1 A2b 069
2 P-A 001
2 P-A 005
2 P-A 007

# 46813eb0
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
1 A2b 069
2 A3 144
2 A3 155
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 47731e13
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
1 A2 148
1 A2 154
2 A2a 072
2 P-A 005
2 P-A 007

# 481fa6f9
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
2 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 48c0e325
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
1 A2 147
1 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 49227c0c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
2 A2 147
1 A2 154
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 4c4bf549
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 193
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 4c64c184
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
1 A1 223
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 4e14c51a
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A2 146
1 A2 147
2 A2 148
2 A2a 072
2 P-A 002
1 P-A 005
2 P-A 007

# 4fead2f2
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 196
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 50a2d77b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
1 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 5178a005
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
2 A2a 072
1 A2b 069
2 A3 144
2 P-A 005
2 P-A 007

# 5586b49f
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
2 A1 225
2 A1a 056
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 576fe2e8
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
2 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 577cb4b3
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
1 A2 147
1 A2 148
1 A2 155
1 A2a 072
1 A2b 069
1 A2b 070
2 P-A 005
2 P-A 007

# 592e846b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 196
2 A1 225
2 A1a 056
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 596af4b7
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
1 A1a 060
2 A1a 068
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 5a7bde64
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
2 A2 147
2 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# 5b966b7f
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
1 A2 147
1 A2 148
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 5e7ce502
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
1 A1 225
2 A1a 056
1 A1a 068
2 A2 147
1 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 5f9e42cc
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
1 A2 154
2 A2a 072
2 P-A 005
2 P-A 007

# 5fb73316
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
1 A1 225
2 A1a 056
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 60610e9f
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A2 147
1 A2 148
2 A2 150
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 6161ac3c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
2 A2a 072
2 P-A 001
2 P-A 005
2 P-A 007

# 625f5a97
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
2 A2a 072
1 A2b 069
2 P-A 005
2 P-A 007

# 6469480b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
2 A2 148
2 A2a 072
2 P-A 005
2 P-A 007

# 65fc6f43
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A2 146
1 A2 147
2 A2 148
2 P-A 001
2 P-A 002
1 P-A 005
2 P-A 007

# 67155288
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
1 A2a 072
1 A2b 069
2 A3 155
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 6863837a
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 196
1 A1 223
1 A1 225
2 A1a 056
2 A1a 068
1 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 6968d445
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
2 A2a 072
2 P-A 002
2 P-A 005
2 P-A 007

# 6af81b34
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
1 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 6b577192
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A2 146
2 A2 147
1 A2 148
2 P-A 002
2 P-A 005
2 P-A 007

# 6bf182db
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
1 A2 147
2 A2 148
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 6cbb7ac8
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
2 A2 147
2 A2a 072
2 P-A 001
2 P-A 005
2 P-A 007

# 6d1cd4a9
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
2 A2a 072
2 P-A 001
2 P-A 005
2 P-A 007

# 6f56cc90
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
2 A1 225
2 A1a 056
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 6fc3d4b9
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 198
2 A1 223
1 A1 225
2 A1a 056
1 A1a 068
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 706ba86b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
2 A2 147
2 P-A 002
2 P-A 005
2 P-A 007

# 709853ec
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 220
1 A1 225
2 A1a 056
2 A1a 068
1 A2 050
2 A2 146
1 A2 147
2 P-A 005
2 P-A 007

# 70cd9802
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
2 A2 148
1 A2a 072
1 P-A 001
2 P-A 005
2 P-A 007

# 720f56f4
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 7350f4fb
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
2 A2a 072
2 A2b 072
2 P-A 005
2 P-A 007

# 73a0ce76
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
2 A1 225
2 A1a 056
1 A1a 068
1 A2 147
2 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# 748eb9a3
Energy: Darkness
1 A1 091
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 078
2 A2 146
1 A2 147
1 A2 154
2 P-A 005
2 P-A 007

# 74c5358b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
2 A1a 068
2 A2 146
2 P-A 001
2 P-A 005
2 P-A 007

# 74f8b1b1
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 022

# 7b090a9c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
2 A2 148
1 A2 155
2 A2a 072
2 P-A 005
2 P-A 007

# 7bf422f4
Energy: Fire, Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
2 A1 225
2 A1a 056
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 7c225c49
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
2 A2 148
1 A2a 072
2 P-A 001
2 P-A 005
2 P-A 007

# 7f33fd51
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
1 A2 147
1 A2 148
1 A2 150
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 7f378e4d
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
2 A2 148
1 A2 154
2 A2a 072
2 P-A 005
2 P-A 007

# 80b3f7ec
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
2 A2 147
2 A3 144
1 A3 151
2 A3 155
2 P-A 005
2 P-A 007

# 80b9aa4d
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
2 A1 225
2 A1a 056
1 A1a 061
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 8311a8db
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
1 A2b 069
1 A2b 070
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 8400dd0b
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
2 A3 144
1 A3 151
2 A3 155
2 A3a 021
1 A4 151
1 A4 157
2 P-A 005
2 P-A 007

# 8586a85b
Energy: Lightning, Water
2 A1 185
2 A1a 056
1 A1a 068
2 A2 148
1 A2 155
2 A3 144
2 A3 155
2 A3b 051
2 A3b 052
2 P-A 005
2 P-A 007

# 85fbc849
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
1 A2 146
1 A2 147
1 A2a 072
1 A2b 072
2 A3 144
1 A3 146
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# 881105d7
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
1 A2 155
2 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# 893cbeb9
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 087
1 A2 146
1 A2 147
1 A2b 069
1 A3 155
2 P-A 001
2 P-A 005
2 P-A 007

# 89b3555b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
2 A2 148
1 A2a 073
1 P-A 001
2 P-A 005
2 P-A 007

# 8a42905a
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
2 A2 147
2 A2 148
2 P-A 005
2 P-A 007

# 8aef8046
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
1 A2 147
2 A2 148
1 A2 150
2 A2 154
2 P-A 005
1 P-A 007

# 8da183f4
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 050
2 A2 146
1 A2 147
2 A2 148
2 A3 144
2 P-A 005
2 P-A 007

# 8e6722cd
Energy: Lightning, Water
1 A1 091
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
1 A2 147
1 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# 8f6462ac
Energy: Lightning, Water
2 A1 183
2 A1 184
1 A1 185
1 A1 198
1 A1 223
2 A1 225
2 A1a 056
1 A1a 060
2 A1a 068
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 8fbfa521
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A2 146
2 A2 148
1 A2 155
2 A2a 072
1 P-A 001
2 P-A 005
2 P-A 007

# 8fe417e2
Energy: Lightning, Water
1 A1 091
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 078
2 A2 146
1 A2 147
1 A2 154
2 P-A 005
2 P-A 007

# 90eb9cdc
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 063
2 A1a 068
2 A2 146
2 A2 148
2 P-A 005
2 P-A 007

# 9139c666
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
2 A2 148
2 A2a 072
1 P-A 001
2 P-A 005
